date,latitude,longitude,fire_occurred
2023-08-03,47.2,17.99,0
2024-09-18,39.93,15.96,0
2024-06-09,41.8,7.52,0
2023-09-02,44.58,18.26,0
2024-07-19,42.34,15.27,0
2024-05-21,44.55,15.46,0
2023-05-06,43.61,11.13,0
2023-07-23,43.0,6.11,0
2024-08-21,43.47,9.48,0
2024-09-07,45.19,10.24,0
2024-08-11,44.17,11.84,0
2024-08-17,45.11,14.98,0
2024-11-01,37.67,11.77,0
2023-09-17,43.79,10.76,0
2023-08-22,44.48,9.18,0
2023-08-17,39.45,15.84,0
2023-08-27,46.06,16.08,0
2024-06-11,39.5,10.65,0
2023-07-18,38.8,8.78,0
2024-08-14,45.97,8.82,0
2023-07-19,38.84,14.48,0
2024-12-18,40.78,15.89,0
2024-07-20,40.23,16.05,0
2023-09-18,46.33,17.14,0
2024-05-24,41.24,15.66,0
2023-09-12,43.98,12.22,0
2023-07-21,45.13,9.42,0
2024-04-29,43.22,10.78,0
2023-05-19,46.85,9.63,0
2024-10-12,45.23,7.27,0
2024-09-08,40.6,7.84,0
2023-09-12,46.93,6.16,0
2024-01-06,42.03,8.52,0
2023-08-07,36.26,16.69,0
2024-07-01,38.99,12.88,0
2023-07-21,43.15,10.98,0
2023-02-15,37.8,9.04,0
2023-09-23,42.72,13.55,0
2023-07-26,40.16,18.46,0
2024-08-16,42.15,10.45,0
2023-09-08,36.02,16.85,0
2024-07-21,45.76,18.02,0
2024-02-18,40.16,16.07,0
2024-01-28,37.61,13.57,0
2024-05-15,41.04,9.87,0
2024-06-29,41.59,6.43,0
2023-07-26,43.33,15.43,0
2024-08-01,42.03,18.24,0
2024-08-17,36.5,14.82,0
2023-10-12,46.02,6.46,0
2023-11-07,41.25,7.78,0
2023-10-13,36.89,11.03,0
2023-08-27,44.89,18.66,0
2024-08-17,43.59,7.09,0
2023-09-23,43.47,10.07,0
2024-01-30,40.91,13.06,0
2023-07-19,40.72,7.43,0
2023-12-08,42.17,7.51,0
2023-09-23,36.58,6.88,0
2023-07-26,39.44,12.44,0
2023-02-15,47.36,9.67,0
2023-09-04,43.62,6.51,0
2024-06-30,40.82,12.42,0
2023-05-03,38.56,15.35,0
2023-07-25,44.57,14.56,0
2023-10-08,38.99,14.76,0
2023-07-27,37.87,13.05,0
2023-09-23,37.78,16.0,0
2023-10-08,44.39,6.8,0
2023-08-10,43.39,8.44,0
2023-10-20,36.8,15.0,0
2023-07-22,37.32,10.3,0
2024-07-19,43.29,9.06,0
2023-09-04,42.57,6.35,0
2024-04-12,43.89,17.12,0
2023-08-23,38.05,16.73,0
2023-07-26,44.36,6.77,0
2024-02-09,46.77,9.9,0
2024-08-28,42.91,8.75,0
2023-09-21,38.26,8.65,0
2024-09-10,43.81,9.3,0
2024-07-08,39.95,9.8,0
2024-08-09,36.57,15.04,0
2023-10-15,39.48,18.41,0
2023-09-30,46.41,6.58,0
2024-11-21,40.73,10.13,0
2024-09-08,45.94,14.54,0
2024-08-08,41.85,9.92,0
2024-07-07,41.95,8.45,0
2023-06-27,36.06,8.15,0
2024-09-29,43.33,13.65,0
2023-08-17,37.24,7.93,0
2023-10-14,41.51,7.24,0
2023-11-04,38.99,15.6,0
2023-09-19,40.51,10.4,0
2023-08-20,42.18,17.45,0
2023-07-18,36.17,12.35,0
2023-07-25,39.27,7.69,0
2024-08-11,47.38,8.47,0
2024-07-20,36.66,17.28,0
2023-07-25,39.67,7.61,0
2023-11-03,39.7,10.04,0
2023-07-25,40.36,9.88,0
2023-09-22,43.87,18.64,0
2024-03-23,38.85,18.47,0
2023-09-22,41.29,14.86,0
2024-04-06,43.42,9.01,0
2023-07-02,39.71,8.29,0
2023-06-23,46.91,6.77,0
2023-08-21,47.27,6.78,0
2023-09-23,37.38,18.04,0
2023-09-23,39.95,13.73,0
2024-08-16,38.39,8.54,0
2023-10-15,38.15,16.0,0
2024-03-24,41.65,6.98,0
2023-03-31,42.48,12.69,0
2023-09-08,40.89,8.51,0
2023-04-20,39.13,11.74,0
2023-03-04,39.2,8.93,0
2023-07-26,47.41,7.75,0
2024-08-30,46.62,17.86,0
2023-09-21,36.87,17.78,0
2023-07-20,43.55,12.31,0
2023-04-12,41.25,16.06,0
2024-08-19,43.92,8.58,0
2023-06-24,42.87,11.08,0
2023-09-02,46.23,8.89,0
2023-08-28,36.77,7.07,0
2023-04-21,40.02,11.43,0
2023-11-13,47.33,15.53,0
2023-12-18,38.1,15.53,0
2023-07-23,37.46,11.68,0
2023-08-24,44.38,11.71,0
2024-07-01,44.94,13.72,0
2024-08-13,43.73,17.94,0
2023-09-05,44.93,7.92,0
2023-08-05,43.98,11.18,0
2024-03-13,37.56,17.59,0
2023-05-17,42.99,13.02,0
2024-12-30,44.93,16.15,0
2024-04-21,45.95,11.92,0
2023-07-25,38.83,17.79,0
2024-02-13,37.47,17.4,0
2024-04-29,44.98,11.71,0
2023-07-24,38.95,6.06,0
2023-04-27,36.37,13.25,0
2023-09-03,45.49,8.61,0
2023-01-01,41.82,9.08,0
2024-06-22,39.76,11.5,0
2023-10-02,36.13,11.76,0
2023-08-28,36.41,17.02,0
2023-07-12,45.12,6.4,0
2023-08-17,41.63,9.78,0
2023-08-27,37.72,14.09,0
2023-03-27,40.12,13.96,0
2024-11-09,37.9,10.07,0
2023-09-05,37.3,8.28,0
2024-12-30,39.18,9.55,0
2023-10-13,42.32,17.42,0
2023-08-20,38.42,9.36,0
2023-07-25,39.95,12.29,0
2023-07-25,41.5,18.06,0
2024-04-20,40.83,7.52,0
2023-07-19,37.48,17.15,0
2024-11-13,36.45,15.52,0
2024-05-12,36.41,12.21,0
2024-05-23,40.03,18.15,0
2023-10-08,44.27,6.95,0
2023-01-04,37.51,16.94,0
2024-08-15,45.05,8.53,0
2023-07-26,44.23,10.53,0
2023-09-04,36.05,7.57,0
2023-07-25,36.31,12.34,0
2023-07-02,38.24,8.16,0
2024-10-16,36.65,9.27,0
2023-10-18,42.11,6.76,0
2024-06-04,36.46,9.91,0
2023-10-15,45.23,8.1,0
2024-08-16,41.67,14.77,0
2023-09-25,44.37,14.17,0
2024-07-22,44.63,14.52,0
2023-07-25,41.83,14.65,0
2024-05-11,46.64,7.32,0
2024-10-21,47.39,8.74,0
2023-09-01,40.13,15.44,0
2023-09-22,37.45,12.17,0
2023-05-24,40.18,14.07,0
2024-06-29,38.57,6.72,0
2024-06-25,42.11,10.94,0
2023-08-06,40.35,11.61,0
2024-07-30,41.53,14.86,0
2024-08-14,44.78,17.67,0
2024-08-23,39.15,13.35,0
2023-07-25,42.18,15.74,0
2024-01-23,39.85,14.24,0
2023-07-22,45.03,17.65,0
2023-09-12,43.35,16.38,0
2023-07-21,36.1,9.17,0
2024-08-12,43.59,8.85,0
2024-09-01,37.96,17.67,0
2023-09-22,44.33,13.65,0
2023-07-30,42.52,11.76,0
2023-08-02,40.62,14.96,0
2023-08-04,43.98,9.61,0
2023-08-18,45.85,16.35,0
2024-08-17,44.96,12.76,0
2023-08-21,42.27,17.15,0
2023-07-05,44.31,14.24,0
2023-07-25,40.76,9.33,0
2023-07-08,45.07,18.36,0
2024-07-17,45.53,11.15,0
2024-12-13,37.58,15.8,0
2024-11-16,38.74,9.27,0
2024-09-07,39.1,11.34,0
2024-08-11,37.91,15.45,0
2024-08-03,40.51,14.91,0
2023-07-20,38.22,18.02,0
2023-02-05,42.85,16.21,0
2023-03-13,37.17,10.15,0
2023-09-18,39.1,17.05,0
2023-08-07,43.65,17.79,0
2023-10-10,40.58,18.21,0
2023-10-06,40.85,17.53,0
2024-09-11,45.18,14.9,0
2023-04-25,47.32,16.19,0
2023-07-26,42.5,14.29,0
2024-08-15,36.91,10.09,0
2023-10-10,37.18,16.45,0
2024-04-26,47.14,8.91,0
2023-10-09,43.81,11.52,0
2023-06-18,44.65,10.4,0
2024-08-02,43.77,8.2,0
2023-07-25,38.07,16.23,0
2024-06-29,41.16,12.04,0
2023-09-12,45.18,12.75,0
2023-09-21,45.96,12.43,0
2023-09-12,38.73,14.82,0
2023-10-14,42.85,8.25,0
2024-08-08,37.81,12.41,0
2023-08-13,47.02,9.33,0
2024-07-17,38.9,18.44,0
2024-04-19,44.36,6.77,0
2023-07-20,38.66,17.88,0
2024-07-29,43.08,6.77,0
2024-07-22,43.58,7.4,0
2023-08-25,39.78,17.6,0
2023-10-12,45.42,14.29,0
2023-05-27,46.18,10.15,0
2023-09-23,45.83,13.53,0
2023-08-12,39.8,8.13,0
2024-08-07,44.56,6.83,0
2024-07-31,42.43,6.63,0
2023-07-07,42.82,9.46,0
2023-10-01,41.49,8.3,0
2023-08-27,42.9,11.16,0
2023-08-07,37.56,17.22,0
2023-10-12,40.7,10.85,0
2024-04-12,38.04,11.1,0
2023-09-22,39.22,7.55,0
2023-10-08,37.47,18.66,0
2023-07-18,38.44,7.86,0
2024-08-26,44.99,10.33,0
2024-09-18,42.32,18.11,0
2023-07-18,36.27,11.82,0
2023-09-02,45.07,10.33,0
2023-10-05,46.46,15.15,0
2024-08-08,46.12,6.42,0
2023-10-02,45.46,10.11,0
2024-08-11,47.41,13.43,0
2024-06-07,42.74,18.68,0
2024-08-29,47.07,18.38,0
2023-03-20,46.91,14.02,0
2023-08-28,39.6,10.35,0
2023-08-14,45.93,13.04,0
2023-09-23,45.11,17.95,0
2024-06-28,44.92,14.54,0
2023-06-18,46.31,7.91,0
2023-08-04,40.42,18.44,0
2024-08-14,40.6,17.55,0
2023-10-23,43.36,8.77,0
2024-04-01,44.48,14.41,0
2023-04-28,46.12,17.24,0
2023-08-08,46.07,8.82,0
2023-07-15,44.3,17.82,0
2023-01-01,47.0,8.3,0
2023-08-04,38.05,10.57,0
2023-10-12,46.93,18.07,0
2023-07-23,36.74,18.12,0
2023-07-20,42.39,6.3,0
2023-07-07,37.04,17.09,0
2023-06-01,42.53,14.88,0
2023-11-14,40.49,17.16,0
2023-08-05,36.94,11.91,0
2023-02-10,43.45,18.56,0
2023-09-04,44.41,15.58,0
2024-08-23,38.0,15.72,0
2023-08-31,43.99,11.46,0
2024-08-08,38.06,11.02,0
2023-07-30,37.58,8.63,0
2024-05-03,37.69,6.75,0
2023-10-11,42.89,17.54,0
2024-05-12,44.96,13.56,0
2023-06-02,42.86,13.14,0
2023-07-22,45.31,10.33,0
2023-03-15,42.8,15.47,0
2024-08-28,45.17,11.21,0
2024-04-17,47.23,16.36,0
2024-02-09,40.5,7.02,0
2023-10-15,37.72,9.17,0
2024-09-18,37.56,9.63,0
2023-08-15,42.87,6.3,0
2023-08-22,42.29,14.49,0
2023-09-29,38.12,14.98,0
2023-12-06,46.14,11.29,0
2023-07-13,47.0,16.18,0
2023-10-08,38.91,18.21,0
2023-10-09,38.38,15.43,0
2024-05-28,38.46,14.62,0
2023-07-17,40.46,11.76,0
2023-03-25,45.81,13.08,0
2023-09-01,42.85,9.69,0
2023-07-25,36.78,9.12,0
2023-07-22,41.44,6.34,0
2023-08-21,37.04,12.16,0
2023-06-29,40.67,8.88,0
2023-07-25,40.64,11.98,0
2024-06-06,43.46,16.4,0
2023-07-26,42.32,10.7,0
2024-06-15,46.06,10.12,0
2023-08-16,36.19,11.72,0
2023-12-23,44.9,12.34,0
2023-11-26,36.26,9.49,0
2023-07-21,39.5,13.68,0
2023-06-28,46.12,6.37,0
2023-09-27,43.94,12.22,0
2023-10-14,37.98,14.31,0
2023-03-17,41.64,11.97,0
2023-07-24,44.3,18.52,0
2023-09-05,46.78,7.98,0
2023-01-15,43.29,11.8,0
2023-08-31,36.28,9.73,0
2024-06-20,41.75,17.56,0
2024-08-15,37.76,8.3,0
2023-03-06,36.55,12.67,0
2024-08-04,42.88,11.43,0
2023-08-06,44.93,17.74,0
2024-10-25,36.41,13.14,0
2023-10-09,45.01,11.96,0
2023-08-08,44.12,13.51,0
2024-05-26,44.65,15.11,0
2024-07-19,38.81,6.41,0
2023-04-16,40.53,9.16,0
2023-08-19,37.38,9.02,0
2024-05-06,38.75,11.32,0
2023-08-27,39.48,13.38,0
2023-02-19,39.67,17.72,0
2023-01-28,38.01,13.24,0
2023-10-14,38.17,8.32,0
2024-08-05,46.37,12.73,0
2023-07-25,45.01,11.49,0
2023-04-17,39.96,14.27,0
2023-10-04,46.9,14.15,0
2024-07-22,38.75,14.45,0
2023-07-31,40.68,18.77,0
2024-07-18,45.36,6.35,0
2023-03-25,41.09,15.76,0
2024-08-10,38.7,16.94,0
2024-08-03,40.24,9.14,0
2023-03-16,41.76,15.69,0
2023-09-15,43.14,7.34,0
2023-07-25,40.66,12.94,0
2024-09-29,40.96,10.13,0
2023-08-02,39.04,8.92,0
2023-01-01,42.16,14.28,0
2024-10-07,38.52,11.15,0
2023-07-25,45.98,8.13,0
2024-11-29,44.59,13.76,0
2024-08-15,40.72,12.49,0
2024-06-09,44.59,6.54,0
2024-01-27,36.08,16.51,0
2024-07-20,39.96,18.63,0
2024-11-15,41.06,10.38,0
2023-08-21,41.4,18.64,0
2023-08-22,44.61,18.75,0
2023-03-26,47.07,11.94,0
2023-09-23,40.37,17.78,0
2023-10-29,40.03,16.01,0
2024-12-11,43.02,16.68,0
2024-09-03,39.23,7.57,0
2024-09-29,37.63,15.99,0
2024-08-28,47.06,9.03,0
2023-09-12,45.31,15.57,0
2024-11-10,47.02,9.02,0
2024-09-15,38.51,16.03,0
2023-08-05,36.2,17.44,0
2023-10-08,41.03,12.42,0
2024-01-30,46.74,11.55,0
2024-08-15,37.59,7.86,0
2024-07-30,37.35,9.02,0
2024-11-27,36.79,18.7,0
2023-07-22,44.8,15.35,0
2023-05-30,45.04,15.84,0
2023-10-02,44.0,16.42,0
2023-10-02,36.61,13.47,0
2023-10-19,44.32,11.65,0
2024-09-01,41.16,10.46,0
2023-10-11,37.82,6.35,0
2023-06-23,39.39,16.36,0
2024-08-18,41.76,17.07,0
2023-10-11,39.79,10.39,0
2023-08-14,47.15,12.59,0
2023-08-05,41.46,13.4,0
2023-07-18,40.28,14.42,0
2024-07-08,43.74,14.32,0
2023-09-18,43.48,8.52,0
2023-08-26,36.03,14.79,0
2024-06-16,43.11,15.63,0
2024-07-03,38.8,6.22,0
2023-09-04,40.32,13.91,0
2024-08-01,44.12,11.33,0
2024-07-30,42.41,17.33,0
2023-05-23,40.24,18.08,0
2024-09-29,37.93,13.47,0
2024-08-25,41.81,11.12,0
2024-06-28,39.67,18.01,0
2023-08-22,46.5,9.45,0
2023-10-03,42.14,12.3,0
2023-10-14,45.96,10.52,0
2023-03-09,40.49,7.97,0
2023-12-07,45.52,17.45,0
2024-04-17,36.65,9.21,0
2023-08-17,39.43,16.18,0
2023-07-04,36.9,15.64,0
2024-08-15,36.36,14.54,0
2023-04-21,46.57,7.4,0
2023-04-28,44.24,11.13,0
2024-07-20,43.19,17.86,0
2023-08-22,42.12,10.68,0
2024-11-02,42.55,6.26,0
2023-07-24,43.34,15.29,0
2023-07-14,45.51,14.8,0
2024-07-19,42.86,13.43,0
2023-08-28,44.61,10.64,0
2023-08-26,39.23,10.13,0
2023-01-27,47.23,8.94,0
2024-08-09,36.37,13.57,0
2023-08-24,40.45,18.75,0
2023-07-13,46.14,16.03,0
2023-07-25,38.08,14.38,0
2023-07-21,37.63,13.29,0
2023-10-05,40.2,15.03,0
2024-03-25,40.92,12.42,0
2023-11-19,46.73,16.85,0
2023-08-16,45.62,13.45,0
2023-01-09,41.34,9.17,0
2023-06-12,47.19,13.21,0
2023-09-13,43.39,9.14,0
2023-09-11,46.05,12.86,0
2023-06-24,38.83,16.3,0
2023-01-26,41.62,15.31,0
2023-10-08,36.34,9.46,0
2023-07-08,36.1,15.33,0
2023-06-24,44.11,7.58,0
2024-09-03,37.36,14.26,0
2024-07-30,42.3,10.03,0
2023-09-09,44.0,13.9,0
2024-08-28,36.37,17.04,0
2024-04-08,41.16,7.71,0
2023-06-24,43.87,14.91,0
2023-07-18,46.23,14.75,0
2023-10-20,39.44,15.69,0
2023-08-16,47.2,18.41,0
2023-02-17,45.71,12.18,0
2023-08-04,43.48,7.74,0
2024-09-10,40.51,14.91,0
2024-08-01,44.18,12.98,0
2024-09-24,45.39,16.39,0
2023-08-04,39.49,16.15,0
2023-06-17,47.42,15.38,0
2023-07-06,46.45,11.08,0
2023-03-31,41.58,12.09,0
2023-05-25,44.31,17.73,0
2024-05-14,42.03,11.58,0
2023-06-07,44.75,13.51,0
2023-07-12,45.51,14.75,0
2024-08-07,36.27,7.48,0
2023-08-29,36.91,15.85,0
2023-09-18,39.87,6.19,0
2024-09-11,46.55,18.57,0
2024-01-27,40.58,13.28,0
2024-01-04,46.21,8.15,0
2023-01-07,41.32,16.04,0
2023-03-26,39.32,16.81,0
2024-03-25,46.36,8.62,0
2023-07-21,42.45,6.53,0
2023-09-27,40.15,12.71,0
2023-07-25,36.51,14.2,0
2024-04-04,37.28,8.15,0
2023-08-16,37.6,13.19,0
2024-07-02,40.2,12.74,0
2024-06-29,42.98,17.05,0
2023-07-25,39.54,16.44,0
2024-09-21,36.75,7.69,0
2023-06-20,39.05,15.05,0
2024-09-03,40.7,12.44,0
2023-08-08,47.41,11.97,0
2024-07-02,40.52,8.08,0
2024-08-16,37.03,15.57,0
2023-08-03,42.68,17.12,0
2023-09-23,46.58,8.63,0
2024-06-11,45.05,6.38,0
2023-12-27,45.62,13.8,0
2023-04-23,46.67,18.56,0
2023-04-25,43.32,14.69,0
2024-11-20,47.44,9.23,0
2023-09-17,36.38,17.17,0
2023-10-09,45.6,12.89,0
2023-07-21,45.86,12.52,0
2023-09-11,46.54,6.73,0
2023-08-28,41.5,6.78,0
2023-10-11,45.06,13.42,0
2024-06-14,38.24,16.33,0
2023-12-06,42.94,15.64,0
2023-08-28,40.12,18.04,0
2023-08-16,42.86,12.44,0
2023-10-11,43.77,13.95,0
2023-07-01,39.99,14.03,0
2023-07-25,38.49,10.87,0
2023-09-12,39.7,6.04,0
2023-10-09,43.64,16.74,0
2023-06-22,43.78,6.86,0
2023-03-26,44.53,18.28,0
2023-08-09,37.46,16.8,0
2024-06-22,45.41,7.33,0
2024-06-29,43.91,7.56,0
2023-09-07,36.35,15.44,0
2024-08-13,39.86,12.96,0
2023-09-10,41.37,14.31,0
2024-06-28,40.15,9.71,0
2024-07-31,37.35,17.31,0
2024-03-31,38.38,12.95,0
2024-08-03,36.28,13.24,0
2023-09-23,37.07,18.68,0
2023-02-14,39.06,15.88,0
2023-11-10,45.43,14.82,0
2023-09-12,42.06,17.09,0
2023-07-09,40.88,18.68,0
2023-01-27,43.61,16.4,0
2023-09-24,42.23,16.32,0
2024-07-22,37.51,8.45,0
2023-09-03,38.56,17.18,0
2023-07-23,38.56,17.28,0
2023-08-23,42.9,13.64,0
2023-09-01,41.31,14.33,0
2023-08-15,40.46,13.98,0
2023-07-30,42.4,12.98,0
2024-06-28,47.16,8.35,0
2023-08-14,39.61,14.42,0
2023-09-23,41.98,10.86,0
2024-09-13,41.52,12.87,0
2023-09-23,44.24,17.53,0
2024-07-06,44.4,7.4,0
2024-06-24,44.38,18.23,0
2023-04-04,38.32,13.27,0
2023-07-23,41.16,18.16,0
2023-09-22,45.33,8.57,0
2023-12-17,40.39,6.69,0
2023-08-21,47.32,13.95,0
2023-08-19,40.2,12.74,0
2023-03-22,41.72,15.41,0
2023-08-28,41.46,13.7,0
2023-08-28,40.99,12.58,0
2024-09-28,45.72,17.55,0
2023-07-22,37.79,10.14,0
2024-05-19,42.53,9.48,0
2023-08-29,43.11,16.29,0
2023-08-19,45.79,10.5,0
2023-08-03,43.01,13.21,0
2023-10-14,47.04,13.86,0
2024-08-15,46.03,9.77,0
2023-06-21,40.01,10.55,0
2023-10-12,45.89,6.52,0
2023-06-26,47.02,9.58,0
2023-07-25,38.96,10.17,0
2023-11-15,43.02,6.22,0
2023-08-23,39.24,16.54,0
2023-08-28,43.47,17.33,0
2024-06-29,37.08,8.27,0
2023-10-03,44.44,13.75,0
2023-07-24,40.83,11.66,0
2023-03-23,42.75,7.64,0
2023-08-07,36.3,6.32,0
2023-06-06,44.0,14.49,0
2023-08-22,41.7,7.02,0
2023-08-18,43.19,17.41,0
2023-12-04,39.63,16.11,0
2023-09-22,37.68,15.27,0
2024-05-29,41.01,16.79,0
2024-11-27,46.86,7.36,0
2023-11-26,38.62,14.02,0
2023-09-22,43.77,8.64,0
2023-06-28,36.57,12.65,0
2023-10-02,44.26,10.59,0
2024-03-05,38.74,7.57,0
2024-07-22,41.19,15.4,0
2023-08-18,40.23,9.86,0
2024-06-25,37.3,7.57,0
2024-11-07,39.97,17.26,0
2024-01-16,40.03,7.72,0
2023-07-15,42.0,8.63,0
2023-12-24,47.18,6.3,0
2023-08-16,41.41,12.64,0
2024-08-31,46.52,16.56,0
2023-08-18,41.31,16.9,0
2024-08-12,37.24,15.52,0
2024-08-29,38.65,12.03,0
2024-06-18,40.69,17.38,0
2023-02-05,39.74,15.82,0
2023-02-12,45.96,17.38,0
2024-08-31,43.8,9.07,0
2023-08-28,42.65,13.7,0
2023-08-28,41.65,6.28,0
2023-09-30,40.57,12.68,0
2024-07-19,43.04,17.22,0
2024-07-31,37.43,15.45,0
2024-07-22,37.87,15.93,0
2023-01-03,39.49,10.06,0
2023-08-16,37.97,11.1,0
2024-07-09,43.79,18.62,0
2024-02-14,36.28,9.42,0
2024-08-09,37.84,7.1,0
2023-11-04,46.38,10.98,0
2023-07-06,47.47,15.82,0
2023-01-31,41.61,12.7,0
2023-06-19,41.7,6.56,0
2023-07-17,44.89,14.51,0
2024-06-29,36.42,15.42,0
2024-03-22,40.91,13.72,0
2023-10-11,37.15,8.19,0
2023-01-15,40.61,8.45,0
2024-08-02,47.31,11.21,0
2024-08-01,44.67,10.59,0
2024-10-31,47.33,7.3,0
2023-09-17,44.58,17.0,0
2024-07-23,42.99,17.84,0
2023-04-19,44.67,7.84,0
2024-08-31,43.58,13.2,0
2024-08-10,41.34,11.5,0
2023-05-22,39.36,11.24,0
2023-08-24,41.98,13.43,0
2023-07-25,38.97,11.82,0
2023-06-25,41.6,11.78,0
2023-10-11,37.68,7.84,0
2023-07-25,42.5,15.1,0
2023-10-10,38.82,13.42,0
2023-05-06,39.38,6.72,0
2023-07-19,41.74,10.81,0
2023-08-22,37.87,8.79,0
2024-10-05,47.07,10.99,0
2024-07-20,41.14,7.52,0
2023-09-12,40.05,13.81,0
2024-11-23,36.34,13.44,0
2024-07-30,45.7,13.59,0
2023-03-06,43.2,10.69,0
2023-06-24,40.79,15.24,0
2023-10-14,38.82,16.79,0
2023-09-07,44.57,11.33,0
2023-07-25,46.87,11.54,0
2023-02-09,40.38,17.5,0
2023-06-08,37.55,13.75,0
2023-04-16,37.26,12.52,0
2023-08-18,36.07,15.44,0
2023-07-25,44.56,9.97,0
2024-08-27,47.29,6.42,0
2023-08-06,47.42,14.98,0
2024-09-10,45.02,14.27,0
2024-06-22,37.87,11.49,0
2023-06-02,47.24,6.59,0
2023-09-04,39.77,18.03,0
2023-07-23,39.84,15.35,0
2024-05-20,43.9,10.93,0
2023-08-02,36.56,8.57,0
2023-08-15,45.5,13.11,0
2023-04-04,47.47,6.27,0
2024-06-11,44.91,11.85,0
2024-08-18,44.99,18.65,0
2024-02-03,40.49,15.46,0
2023-07-28,36.76,18.61,0
2023-10-20,45.12,11.07,0
2023-08-08,42.87,7.12,0
2023-08-25,46.46,18.35,0
2024-06-18,37.33,17.08,0
2023-06-22,39.51,13.2,0
2023-08-11,40.15,8.94,0
2023-09-29,43.86,15.46,0
2023-08-31,45.06,6.25,0
2023-08-22,47.05,17.7,0
2024-06-10,39.4,14.92,0
2023-11-15,41.68,8.25,0
2024-04-16,36.33,8.11,0
2023-07-19,38.91,6.74,0
2023-07-23,40.3,15.86,0
2023-08-13,42.83,7.64,0
2024-04-29,41.41,12.66,0
2023-03-27,40.19,10.58,0
2023-09-08,43.18,13.03,0
2024-08-26,45.53,14.89,0
2023-08-16,38.78,8.69,0
2023-03-20,39.94,8.57,0
2023-11-03,44.11,10.32,0
2024-08-07,44.95,17.97,0
2023-09-11,45.49,11.68,0
2024-02-18,38.41,9.29,0
2024-07-08,42.2,12.65,0
2023-08-17,46.35,8.31,0
2023-03-14,40.51,15.79,0
2023-11-19,40.94,10.09,0
2023-09-29,47.33,18.58,0
2023-06-20,37.3,14.06,0
2023-10-02,44.11,13.83,0
2023-09-22,45.78,9.72,0
2024-08-14,37.73,8.28,0
2024-06-29,44.22,7.0,0
2023-09-22,41.4,16.95,0
2023-05-29,45.81,18.54,0
2024-07-09,46.44,8.76,0
2024-02-14,46.03,18.72,0
2023-07-23,36.74,13.88,0
2023-10-19,44.7,16.07,0
2024-08-04,46.6,18.65,0
2023-08-22,43.15,18.48,0
2024-06-28,42.91,13.27,0
2024-06-24,36.52,12.75,0
2023-12-18,45.84,14.65,0
2024-02-03,36.53,8.81,0
2023-08-16,39.61,10.98,0
2024-08-03,46.65,16.59,0
2024-07-30,46.92,7.41,0
2024-09-15,47.41,11.88,0
2024-08-14,41.48,10.04,0
2023-07-25,38.04,13.46,0
2023-09-18,41.61,8.42,0
2024-08-11,37.18,17.88,0
2023-09-01,46.03,16.13,0
2023-09-27,42.45,7.04,0
2023-09-14,40.65,10.17,0
2024-08-26,36.91,6.55,0
2023-09-12,40.66,7.58,0
2024-08-15,45.96,11.42,0
2024-10-21,44.09,10.22,0
2023-11-17,36.95,12.66,0
2024-09-30,37.84,9.72,0
2023-04-24,40.51,10.25,0
2024-08-14,37.17,18.26,0
2024-09-03,46.74,17.2,0
2024-08-12,43.5,6.17,0
2024-11-23,37.09,13.71,0
2023-08-22,45.06,7.82,0
2023-07-25,40.24,16.1,0
2023-11-07,38.82,16.7,0
2023-09-15,42.55,14.45,0
2023-02-14,36.15,14.62,0
2024-07-09,41.35,16.9,0
2024-08-26,45.7,7.3,0
2023-08-18,46.67,15.06,0
2023-07-25,39.94,7.54,0
2024-05-05,43.39,6.54,0
2023-08-14,38.61,14.17,0
2023-09-01,42.44,9.48,0
2024-03-19,38.92,6.59,0
2024-08-14,42.57,6.81,0
2023-12-18,37.97,18.54,0
2024-07-22,46.82,8.86,0
2024-09-30,46.2,11.22,0
2024-12-14,39.87,9.41,0
2023-09-20,44.93,17.97,0
2023-07-25,37.1,6.94,0
2024-08-24,44.51,12.95,0
2023-02-16,39.25,12.12,0
2023-08-22,37.56,14.86,0
2024-07-08,43.8,17.5,0
2023-08-02,41.4,6.01,0
2023-07-13,42.1,6.21,0
2023-10-01,41.99,10.83,0
2023-02-05,36.68,11.14,0
2024-09-30,36.59,17.4,0
2023-07-25,42.91,9.57,0
2023-07-20,43.17,16.86,0
2024-09-29,36.54,7.14,0
2023-06-21,40.35,6.99,0
2024-01-28,43.05,15.54,0
2023-07-15,43.55,15.76,0
2023-08-15,45.53,7.21,0
2023-09-10,40.84,18.71,0
2024-04-01,42.3,7.03,0
2023-04-23,42.65,17.32,0
2023-07-25,39.59,8.48,0
2023-09-23,36.62,6.28,0
2024-02-21,36.05,16.94,0
2023-08-26,45.62,8.36,0
2023-02-11,38.3,12.78,0
2024-08-02,43.25,16.58,0
2024-03-30,42.64,7.98,0
2024-08-15,40.6,15.49,0
2023-08-24,45.59,12.8,0
2023-02-26,44.03,9.28,0
2023-07-25,36.26,6.53,0
2023-08-17,44.93,9.37,0
2023-08-28,41.83,11.44,0
2023-10-17,39.99,10.71,0
2023-03-30,44.36,15.18,0
2024-07-21,43.89,11.25,0
2023-09-12,39.57,10.87,0
2023-04-06,47.3,16.4,0
2023-09-21,43.46,11.94,0
2023-09-21,42.97,18.61,0
2024-04-06,36.8,13.35,0
2024-09-01,39.21,18.0,0
2023-08-10,41.14,17.29,0
2024-11-16,43.25,11.3,0
2023-07-18,41.9,13.84,0
2023-08-20,44.77,7.8,0
